Vote,Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,Avg_lottary_expanses,Age_group,Avg_monthly_expense_on_pets_or_plants,Looking_at_poles_results,Avg_environmental_importance,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Yearly_IncomeK,Avg_size_per_room,Garden_sqr_meter_per_person_in_residancy_area,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Avg_education_importance,Avg_Satisfaction_with_previous_vote,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_government_satisfaction,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Most_Important_Issue,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Main_transportation,Occupation,Financial_agenda_matters,Num_of_kids_born_last_10_years,Overall_happiness_score
Khakis,10.0,978.3925529999999,164640.035,45_and_up,106697.4628,Yes,704.1816949,No,Female,After_16:00,0.22407023899999998,0.080626926,5137.0,460.9023069,75.54621487,5970.086139999999,918.9927405999999,12.45177744,21.46863542,4.863,56443.056110000005,Maybe,254851.4637,6.913158287999999,504.8281527,22.56576396,326.13085099999995,60.0,Financial,6.0,45.23221432,2.0,Public_or_other,Public_Sector,No,0.0,477.773607
Khakis,7.0,293.9662532,34830.71634,45_and_up,9709.784086,No,591.3555012999999,Yes,Female,After_16:00,0.451884167,0.055038853,9222.0,392.6138816,16.14501306,4339.790502000001,827.765754,6.624517916,19.81448666,0.778,46764.906689999996,Yes,126349.1627,3.7511812939999998,355.4562739,92.34917536,97.98875106,90.0,Environment,8.0,203.6317015,1.0,Motorcycle_or_truck,Public_Sector,Yes,0.0,404.9147611
Violets,9.0,718.3795277,152965.6293,30-45,57590.47605,Yes,951.9696518999999,No,Female,By_16:00,0.9178290259999999,0.297296469,6220.0,,55.73055637,7688.5143530000005,96.57452791,38.57399519,25.50068038,9.78,76812.64514,Maybe,,8.832184661,,22.51855209,239.4598426,70.0,Social,,230.2501196,3.0,Car,Public_Sector,Yes,1.0,605.6679452999999
Turquoises,2.0,281.3752153,36485.70368,30-45,8900.681938,No,665.9593957999999,Yes,Male,After_16:00,0.73750719,0.70610078,8901.0,426.5767787,69.87559597,4743.230049,235.47378250000003,40.32919456,20.65373522,1.099,51923.69071,No,151326.9511,2.41916206,389.0076492,1.612305385,93.79173844,100.0,Education,15.0,133.78540859999998,2.0,Foot_or_bicycle,Public_Sector,No,0.0,486.2790602
Oranges,8.0,114.27719509999999,22005.70524,45_and_up,1499.123213,Yes,485.306192,No,Male,After_16:00,0.16180536,0.815739223,8744.0,334.54702230000004,16.9454691,6446.022298,568.6376769999999,56.31321741,18.29062663,3.2560000000000002,42400.99093,No,333729.0005,9.334025483,577.6928254,46.57255874,38.09239838,30.0,Military,,307.3672412,1.0,Motorcycle_or_truck,Industry_or_other,Yes,0.0,252.8891787
Turquoises,6.0,214.1792105,33805.21133,Below_30,5178.363536,Yes,765.0705007,Yes,Male,By_16:00,0.959694452,0.6525123110000001,7941.0,485.0203972,62.60954645,5705.123802,919.8061884,53.41817955,22.02317864,2.059,59786.53329,No,224210.1108,9.233670239,473.5083007,97.80498736,71.39307015,100.0,Education,12.0,69.42828245,1.0,Motorcycle_or_truck,Services_or_Retail,Yes,0.0,562.4026263
Turquoises,8.0,60.99447725,7823.157505,45_and_up,443.7010763,No,615.367493,Yes,Male,After_16:00,,0.396472295,8948.0,338.8312923,77.96694101,4525.465463,164.5445414,53.59426911,18.4073706,1.052,46157.06813,Maybe,148055.8699,7.753153974,384.78028789999996,45.57089165,20.33149242,70.0,Social,10.0,202.9202237,3.0,Car,Student_or_Unemployed,Yes,0.0,543.8826022999999
Oranges,10.0,38.67693941,5085.115304,Below_30,189.1040511,Yes,530.6489633,Yes,Female,By_16:00,0.018838226,0.436614213,5922.0,251.26518419999996,78.19421706,4446.83055,836.2548437,73.02046961,15.85134645,6.077999999999999,38999.62065,Maybe,155575.0392,3.924151012,394.43001810000004,60.03606503,12.89231314,50.0,Other,9.0,271.8862322,2.0,Public_or_other,Hightech,Yes,0.0,530.1345913
Khakis,1.0,508.2550454,52518.39073,45_and_up,28881.99515,No,567.2427397000001,Yes,Female,By_16:00,0.5210306579999999,0.8794934040000001,3768.0,366.7636399,99.15588312,3833.450707,393.98609799999997,48.50197346,19.15107412,6.232,44094.147580000004,Maybe,96095.25251,2.460537688,309.9923427,56.53729555,169.4183485,80.0,Healthcare,7.0,248.08051580000003,3.0,Car,Industry_or_other,No,2.0,412.312459
Browns,6.0,292.0477626,73468.4313,Below_30,9584.226548,Yes,1018.6448949999999,No,Male,By_16:00,0.30773560699999997,0.9772799240000001,5592.0,666.1207824,85.70165779,8879.133619,933.5563446000001,12.45505544,25.80931581,10.408,81928.0735,Yes,569555.7968,1.361198458,754.6892054,20.47356328,97.3492542,60.0,Financial,8.0,357.1511382,2.0,Public_or_other,Hightech,Yes,0.0,687.3345399
Khakis,10.0,99.10514457,16770.32837,Below_30,1134.349457,Yes,727.9454513,No,Male,After_16:00,0.984467573,0.371361261,8860.0,477.6936428,50.8172506,6031.913364999999,542.1467151,2.182018291,21.85620376,1.14,58219.357710000004,No,257711.1703,2.397732066,507.65260789999996,69.99962465,33.03504819,100.0,Education,10.0,24.21272509,3.0,Motorcycle_or_truck,Industry_or_other,No,1.0,494.5118241
Khakis,8.0,185.6486878,20697.114709999998,Below_30,3901.3757060000003,Yes,583.4111215,Yes,Female,After_16:00,0.231062766,0.16518508199999998,9602.0,384.3869532,98.84257976,4113.33534,770.3682941000001,54.59779026,19.60578877,0.39799999999999996,45821.504160000004,Maybe,111860.9118,4.861487392,334.4561433,22.57947966,61.88289594,60.0,Financial,5.0,221.8756375,2.0,Foot_or_bicycle,Public_Sector,,0.0,408.0344986
Browns,2.0,60.55098404,18621.69231,Below_30,437.5638468,No,1332.474829,No,Male,By_16:00,0.701632868,0.060156685,6851.0,856.9124489,98.95846855,10939.94695,373.7866394,27.86578396,29.27306695,9.149,105811.054,Yes,851213.2817,8.541486661,922.6122055,89.4459751,20.18366135,60.0,Financial,,705.5623757000001,4.0,Motorcycle_or_truck,Services_or_Retail,Yes,1.0,937.9848097000001
Reds,2.0,265.10107400000004,48808.969710000005,30-45,7907.098072,Yes,749.5944502,No,Female,After_16:00,0.745280075,0.217071252,5336.0,447.4700092,8.161287662000001,6418.377059,304.21904539999997,70.83229481,21.15348693,6.664,58602.749,Maybe,305083.5674,8.99560015,552.343704,46.65107133,88.36702466,40.0,Foreign_Affairs,7.0,111.50715749999999,0.0,Public_or_other,Student_or_Unemployed,No,0.0,583.274143
Khakis,4.0,978.7102323999999,153983.87900000002,30-45,106766.65,No,703.049367,Yes,Female,By_16:00,0.6932732290000001,0.6665228,4399.0,466.0866813999999,12.97607834,5652.177524000001,775.5817522000001,87.71053867,21.58904077,5.601,56184.02194,Maybe,222784.3928,2.8250664010000004,472.00041610000005,56.18295125,326.2367441,70.0,Social,6.0,51.74025908,2.0,Motorcycle_or_truck,Student_or_Unemployed,Yes,0.0,472.7426243
Turquoises,5.0,385.07105210000003,56099.644589999996,45_and_up,16613.88092,No,697.3247101,Yes,Male,By_16:00,0.29915034,0.647557355,4849.0,433.48762089999997,16.54188959,5237.569522,667.8035522000001,10.64219838,20.82036553,5.151,54229.09574,No,191020.9436,2.92668249,437.059428,95.89452862,128.35701740000002,90.0,Environment,14.0,95.45807405,1.0,Public_or_other,Services_or_Retail,No,0.0,526.9598169
Blues,9.0,1165.944115,341572.8643,45_and_up,151445.9456,Yes,298.7925587,No,Male,By_16:00,0.736829903,0.9672162959999999,9495.0,165.274645,68.23164336,9119.294651,215.16387369999998,46.46256235,12.85591867,4.505,31022.10325,Maybe,772420.4503,3.0206302860000003,878.8745361,0.381432823,388.6480382,100.0,Education,13.0,629.8615392,1.0,Foot_or_bicycle,Services_or_Retail,Yes,2.0,124.3158493
Browns,9.0,145.9251439,3521.850986,Below_30,2424.658118,No,568.8758938,Yes,Female,After_16:00,0.201196903,0.42380478899999996,3104.0,423.5800152,68.20534745,1571.199265,156.03907030000002,41.80305845,20.58105962,12.895999999999999,43416.28835,Maybe,5242.3281369999995,1.8473321530000002,72.40392349,28.09150876,48.64171464,60.0,Financial,8.0,456.1222966,1.0,Public_or_other,Public_Sector,No,0.0,360.8269755
Turquoises,6.0,821.8731616,122945.788,30-45,75336.79037,No,577.3405784,Yes,Male,By_16:00,0.693703411,0.11429487599999999,9299.0,332.62538900000004,87.52476647,5153.015815,980.9816963999999,81.19716472,18.23802042,0.701,44961.835269999996,No,201400.3503,8.345735495,448.77650379999994,51.333837700000004,273.9577205,90.0,Environment,11.0,178.2709636,3.0,Car,Services_or_Retail,Yes,1.0,466.20015589999997
Turquoises,7.0,279.6176337,38392.02545,Below_30,8790.541553000001,Yes,669.5479701,Yes,Female,After_16:00,0.59997559,0.42258654799999995,6236.0,394.38178389999996,19.69906457,4907.819824,88.2885051,84.37852063,19.85904791,3.764,51129.97324,Maybe,169666.2444,0.690179633,411.9056257,27.7618251,93.2058779,90.0,Environment,11.0,145.2881649,,Foot_or_bicycle,Hightech,No,0.0,546.8276041
Turquoises,6.0,682.9056277000001,107146.1084,30-45,52055.423689999996,No,736.1163735,Yes,Female,By_16:00,0.886347673,0.484704611,9823.0,,22.90835215,5601.060493999999,189.58153269999997,56.62455873,21.14401678,0.177,56954.81658,Yes,221551.1097,,470.6921602,63.82267401,227.63520919999996,70.0,Social,9.0,95.09810235,2.0,Foot_or_bicycle,Student_or_Unemployed,Yes,1.0,573.3693126000001
Turquoises,8.0,167.79730800000002,17631.82125,45_and_up,3194.369834,No,673.9963418,Yes,Female,By_16:00,0.748042601,0.18108431600000002,6958.0,456.70391100000006,29.62396673,4065.750632,632.9141973999999,1.050800644,21.37063197,3.042,52541.50777,Maybe,99372.65191,0.558838882,315.234281,32.89929139,55.93243601,90.0,Environment,15.0,193.36728430000002,1.0,Foot_or_bicycle,Hightech,No,0.0,462.87878770000003
Greys,8.0,1022.2089789999999,195789.7024,45_and_up,116451.9804,Yes,708.6146092,No,Male,After_16:00,0.403826294,0.060162609000000006,9421.0,467.40592180000004,47.82084003,6680.888424,934.4047436000001,73.05119636,21.61957265,2.5789999999999997,57763.27556,No,330173.9606,6.445595088999999,574.607658,26.8532329,340.73632630000003,40.0,Foreign_Affairs,7.0,90.28548573,3.0,Motorcycle_or_truck,Public_Sector,No,6.0,460.97702769999995
Reds,1.0,408.1503028,64616.03527000001,Below_30,18655.68007,No,751.3399694,Yes,Male,After_16:00,0.921449414,0.546857195,7631.0,454.35449129999995,28.717193100000003,5658.138408,434.06488509999997,97.92467623,21.31559268,4.369,57989.01444,Maybe,225570.7986,9.494909493,474.94294249999996,37.75292682,136.05010090000002,40.0,Foreign_Affairs,,103.85074870000001,2.0,Motorcycle_or_truck,Services_or_Retail,Yes,1.0,589.853266
Browns,2.0,130.0855033,41304.83155,Below_30,1933.610519,Yes,1374.616444,No,Female,By_16:00,0.093731875,0.403125226,5623.0,901.1616001,52.26880375,11327.94224,445.0869022,84.88148074,30.01935376,10.377,109828.9618,Maybe,907374.1806,4.887566115,952.5619037999999,7.345650462,43.36183443,80.0,Healthcare,14.0,745.9144305,2.0,Car,Industry_or_other,Yes,0.0,936.6296272
Browns,4.0,257.8547408,11848.94345,30-45,7483.625728,No,453.15928130000003,Yes,Male,By_16:00,0.002568945,0.600288855,9895.0,402.9276856,18.39696043,2184.41565,155.22182780000003,,20.0730587,6.105,38107.75035,Maybe,19004.28443,9.071090647,137.85602790000002,45.31553744,85.95158025,90.0,Environment,14.0,510.53806710000003,5.0,Motorcycle_or_truck,Hightech,Yes,2.0,153.4775228
Khakis,4.0,193.8617868,20003.19835,30-45,4250.441972,No,569.0984521,Yes,Male,By_16:00,0.39678835700000004,0.013581306999999999,8276.0,374.93549029999997,46.9648656,3845.354418,805.2852852000001,18.10188587,19.36325103,1.724,44489.438180000005,Yes,95820.17714,7.104804082999999,309.5483438,15.088644899999998,64.62059561,60.0,Financial,6.0,248.26248959999998,1.0,Foot_or_bicycle,Industry_or_other,No,2.0,401.403353
Greys,10.0,288.1562744,49526.115710000005,30-45,9332.056364,No,860.2948190999999,No,Male,After_16:00,0.38655038399999997,0.848391626,6722.0,622.9638797,75.18284023,6402.100307,929.9864359,94.75327809,24.95924437,5.278,70013.6214,No,265861.1534,9.749750276,515.6172548000001,77.32903231,96.05209145,40.0,Foreign_Affairs,8.0,124.01202340000002,1.0,Foot_or_bicycle,Services_or_Retail,No,1.0,496.13120369999996
Oranges,4.0,129.2197433,23175.58122,30-45,1908.37792,No,606.2648887,No,Female,After_16:00,0.621317405,0.86133185,5210.0,360.7551601,7.232810928999999,6102.015024,960.9774108999999,31.62233455,18.99355575,6.79,48485.1599,No,289498.3087,3.078416765,538.0504704,16.43611689,43.07324776,30.0,Military,9.0,151.0358971,0.0,Motorcycle_or_truck,Public_Sector,Yes,0.0,455.56039519999996
Browns,1.0,677.9763492999999,25796.488709999998,45_and_up,51308.428810000005,No,127.43901640000001,Yes,Female,After_16:00,0.228116192,0.222699383,3678.0,124.5709333,35.2366742,1390.619238,457.098705,36.37294183,11.16113495,12.322000000000001,12086.06472,Yes,13029.7059,0.7644740959999999,114.1477372,61.85176617,225.9921164,70.0,Social,12.0,729.4308139999999,1.0,Foot_or_bicycle,Services_or_Retail,Yes,0.0,7.820805442
Violets,2.0,181.6441019,46513.062789999996,45_and_up,3736.6124520000003,Yes,1275.555072,No,Male,After_16:00,0.5035839910000001,0.997375839,9633.0,953.9142014,44.37230669,9589.838823,894.6365492999998,35.766491200000004,30.88550148,6.367000000000001,105022.3144,No,590132.841,3.640387659,768.201042,42.81517041,60.54803397,100.0,Education,15.0,557.2457766,2.0,Foot_or_bicycle,Industry_or_other,Yes,0.0,680.4243730000001
Browns,1.0,249.4995858,15531.92113,30-45,7009.838006,Yes,584.276721,Yes,Female,By_16:00,0.073139748,0.431432665,6887.0,456.6330927,71.56092457,2780.834953,853.5051970000001,9.046920086,21.368975,9.113,46818.55182,No,34878.13102,9.740499412,186.75687680000001,84.76056366,83.16652859,90.0,Environment,13.0,369.30033430000003,4.0,Motorcycle_or_truck,Services_or_Retail,No,0.0,309.2624997
Khakis,9.0,284.7796205,49702.65857,Below_30,9115.974567,Yes,740.8086029,No,Male,By_16:00,0.918742968,0.390101111,9088.0,477.06899519999996,13.50304689,6190.045513,968.3931208999999,70.99722779999999,,0.912,58984.584279999995,No,,9.432390712,523.5907522,40.03367631,94.92654016,70.0,Social,7.0,37.58563896,2.0,Public_or_other,Industry_or_other,Yes,0.0,518.1748641
Turquoises,9.0,447.82888550000007,56198.75985,30-45,22442.68859,No,682.8538904,Yes,Female,By_16:00,0.596840565,0.7452773890000001,7566.0,423.2008345,8.667223598,4611.149433,267.09357669999997,49.14786881,20.57184568,2.434,52415.1184,No,141733.2573,3.804742205,376.4747764,82.30545358,149.2762952,70.0,Social,12.0,148.2480725,0.0,Public_or_other,Public_Sector,Yes,1.0,528.6513233
Khakis,5.0,310.85826660000004,34557.358980000005,Below_30,10850.60408,Yes,606.0561238,Yes,Female,By_16:00,0.794939941,0.767459819,8487.0,399.6169149,8.502442133999999,4134.261014,258.348759,39.93376291,19.99042058,1.5130000000000001,47439.22832,No,111224.0632,0.976232425,333.5027184,49.59381111,103.6194222,70.0,Social,6.0,207.9882996,1.0,Car,Services_or_Retail,No,0.0,426.10125700000003
Browns,9.0,984.0914763000001,269638.4021,30-45,107942.0342,No,1188.5227300000001,No,Male,After_16:00,0.724138517,0.811879205,8257.0,752.896113,79.79357832,9725.711064,288.3550497,88.26245028,27.43895248,7.742999999999999,93926.53487999999,No,675670.657,6.97868045,821.9918838,14.1679201,328.0304921,90.0,Environment,13.0,543.501921,3.0,Public_or_other,Hightech,No,2.0,857.4340791000001
Reds,2.0,122.4443142,23906.49484,45_and_up,1716.660337,No,727.2245707999999,No,Female,By_16:00,0.295780027,0.879204194,9616.0,418.39500860000004,26.54937922,6694.104418,8.350912016,0.308239204,20.45470627,2.384,56865.447439999996,Yes,343081.3199,6.7739535239999995,585.7314401000001,92.54513662,40.81477141,40.0,Foreign_Affairs,9.0,145.2498539,5.0,Car,Student_or_Unemployed,Yes,0.0,584.1918382
Reds,9.0,707.4472307999999,117559.2942,30-45,55854.880670000006,No,811.3251784,Yes,Female,After_16:00,,,4794.0,513.2083554,50.27946322,6011.634934000001,324.0822097,36.33458233,22.6541024,7.206,63312.471320000004,Yes,248524.0073,6.3597854620000005,498.5218223,87.33176256,235.81574359999996,40.0,Foreign_Affairs,9.0,100.057601,1.0,Motorcycle_or_truck,Public_Sector,No,0.0,599.1709527
Browns,1.0,362.8894019,112006.131,30-45,14763.04291,No,1385.633306,No,Female,By_16:00,0.31101668600000004,0.478203517,7472.0,885.1668944,16.53393835,11029.86,952.1747318,20.6890061,29.75175448,8.527999999999999,109388.3867,No,857388.2573,6.675391928,925.9526215,99.40022619,120.96313400000001,90.0,Environment,12.0,756.714636,2.0,Public_or_other,Hightech,No,2.0,992.7756772
Browns,3.0,194.5951376,58274.7166,45_and_up,4282.3392189999995,Yes,1347.784984,No,Female,After_16:00,0.325035905,0.285779712,3439.0,869.1061366,35.51721782,10722.20602,947.1953989,31.40002999,29.48060611,12.561,106685.7584,Maybe,807121.4357,9.294071638,898.3993742999999,18.25125092,64.86504585,90.0,Environment,13.0,706.266799,3.0,Public_or_other,Student_or_Unemployed,No,0.0,951.4990475
Greens,5.0,95.6758478,9273.355790000001,30-45,1058.988377,Yes,807.684198,Yes,Female,By_16:00,0.884111462,0.334281402,6564.0,506.89903990000005,81.71935331,3921.540003,986.5747581,24.14147975,22.51441849,3.4360000000000004,60325.37602999999,No,84549.63093,8.043833487,290.7741923,23.09074928,31.89194927,90.0,Environment,12.0,254.5362648,0.0,Car,Public_Sector,Yes,1.0,644.7952857
Browns,6.0,723.0665071000001,20359.21051,30-45,58342.70812999999,Yes,320.9367333,Yes,Female,After_16:00,0.18107363699999998,0.071875374,7670.0,252.4122423,17.05041484,1349.527301,105.28916629999999,68.48694731,15.88748697,8.33,25553.63378,Maybe,7135.228485,9.30733165,84.47028167,70.12480735,241.022169,60.0,Financial,8.0,585.1874776000001,0.0,Foot_or_bicycle,Services_or_Retail,No,1.0,170.6373741
Khakis,1.0,88.53806329999999,13815.50078,45_and_up,910.5114269999999,Yes,679.2271079,Yes,Male,By_16:00,0.499531755,0.508783758,3129.0,466.19505999999996,19.82660934,5613.597366,317.8545185,62.70876434,21.59155066,6.871,55044.27326,No,219137.0128,9.403983916,468.1207246,25.81053327,29.51268777,70.0,Social,7.0,87.65089123,2.0,Foot_or_bicycle,Hightech,No,1.0,425.6789629
Turquoises,8.0,577.8119966,78493.64737,45_and_up,37298.90438,Yes,680.3752215,Yes,Male,By_16:00,0.231783173,0.7410305070000001,8496.0,460.28968169999996,68.33297072,4995.9696890000005,243.64254790000004,38.10199008,21.45436277,1.504,54117.925910000005,Maybe,166088.0631,0.11185276599999999,407.53903260000004,71.55155593,192.6039989,60.0,Financial,12.0,112.04614709999998,0.0,Foot_or_bicycle,Services_or_Retail,No,3.0,450.7212095
Browns,6.0,661.6956485000001,204588.6428,45_and_up,48879.57981,No,,No,Male,By_16:00,0.121885485,0.76649929,3782.0,924.7461599999999,78.75288997,11125.1454,609.5565532,63.03634713,30.40963926,12.218,111112.5685,Yes,860377.4013,3.93152155,927.5653082999999,51.07626165,220.5652162,80.0,Healthcare,14.0,739.7029102999999,2.0,Motorcycle_or_truck,Industry_or_other,Yes,1.0,928.8811048
Violets,1.0,957.1425688999999,246698.4667,Below_30,102120.3694,Yes,1222.011581,No,Male,After_16:00,0.343589111,0.720768602,3877.0,845.1188742999999,10.69759554,9422.58008,266.1306674,77.57574585,29.07092834,12.123,98422.22577,Yes,597891.1792,3.0401105110000004,773.2342331,48.08519834,319.047523,70.0,Social,12.0,515.4367323,1.0,Motorcycle_or_truck,Hightech,No,2.0,768.1623417000001
Turquoises,1.0,732.6487181,105357.0933,Below_30,59895.78781,Yes,678.5738537000001,Yes,Male,After_16:00,0.8951824140000001,,4269.0,458.56499019999995,6.848760205,5231.220378,559.7773107999999,90.86722557,21.41413062,5.731,54264.47799,Yes,186113.7596,2.32122926,431.4090398,56.93887901,244.21623939999998,80.0,Healthcare,11.0,96.94019029,2.0,Car,Student_or_Unemployed,No,2.0,445.44891730000006
Khakis,8.0,413.1653994,45270.318139999996,Below_30,19115.01594,No,575.9211275,Yes,Male,By_16:00,0.270708599,0.285855982,3720.0,379.4731881,42.82613664,4046.030789,810.8920287000001,6.51105009,19.48007156,6.28,45216.0216,Yes,108049.2394,4.139080758,328.7084413,86.47495643,137.7217998,100.0,Education,10.0,230.79653419999997,0.0,Foot_or_bicycle,Industry_or_other,Yes,0.0,403.04882810000004
Whites,5.0,707.3415388999999,127473.2749,45_and_up,55838.23081,Yes,620.6737695,No,Male,After_16:00,0.747059813,0.363959496,4112.0,391.8378106,10.44507683,6190.1137229999995,223.1170929,11.710029400000002,19.79489355,5.888,50379.91614,Yes,292295.7295,9.11564365,540.6438102000001,66.08665138,235.78051299999998,,Environment,10.0,136.19046630000003,4.0,Motorcycle_or_truck,Public_Sector,No,0.0,427.91071789999995
Violets,6.0,659.4997262999999,165993.0829,45_and_up,48556.48757,No,1288.630628,No,Female,After_16:00,0.610766229,0.9006137059999999,3137.0,986.3809921,40.78496313,9523.625598999999,907.8566025,69.73370905,31.40670298,12.863,106714.386,Maybe,570155.4132,9.450349937999999,755.0863614,61.77472326,219.8332421,60.0,Financial,12.0,569.5292400000001,0.0,Public_or_other,Services_or_Retail,No,0.0,650.7581971
Turquoises,3.0,550.164008,76358.24045,30-45,33824.54753,Yes,659.0698992,Yes,Male,After_16:00,0.321798457,0.804454703,9449.0,399.25588839999995,95.57081801,4962.265093999999,97.66060533,0.7631026670000001,19.98138855,0.551,50891.54677,Yes,173368.4169,4.885388978,416.3753317,5.503052589,183.3880027,80.0,Healthcare,12.0,131.9281436,3.0,Motorcycle_or_truck,Public_Sector,Yes,0.0,516.2041329
Khakis,1.0,117.7405506,17868.977769999998,45_and_up,1589.5621019999999,Yes,650.8311626,Yes,Male,After_16:00,0.8988385990000001,0.559981711,6152.0,436.3512698,37.42158143,5425.673713,428.17991550000005,14.65141247,20.88902271,3.8480000000000003,52427.07675,Yes,207295.465,2.7121434410000003,455.2971173,12.46020268,39.24685021,60.0,Financial,5.0,107.9302797,2.0,Car,Student_or_Unemployed,Yes,0.0,425.170616
